"","FDT_STA_ID","STA_DESC","Deq_Region","STA_REC_CODE","FDT_DEPTH","FDT_DEPTH_DESC","FDT_PERCENT_FRB","FDT_SSC_CODE","FDT_SPG_CODE","Huc6_Huc_8","Huc6_Huc_8_Name","Huc6_Name","Huc6_Vahu5","Huc6_Huc_12","Huc6_Huc_12_Name","Huc6_Vahu6","STA_LV1_CODE","LV1_DESCRIPTION","STA_LV2_CODE","LV2_DESCRIPTION","STA_LV3_CODE","LV3_DESCRIPTION","STA_CBP_NAME","HUC12","Portion","MAP.x","ASSESS_REG","OFFICE_NM","States","HUType","HUMod","ToHUC","META_ID","Location","VaName","PC_Water","Tidal","VAHUSB","FedName","HUC10","VAHU5","Basin","BASIN_NAME","BASIN_CODE","SUBBASIN","ID305B_1","ID305B_2","ID305B_3","DEPTH","REGION","STA_TYPE1","STA_TYPE2","STA_TYPE3","DD_LAT","DD_LONG","WATERSHED","VAHU6","n","Buffer Distance"
"2622","1AXLZ002.04","UT to Hampton Hall Br at Rt. 601","Piedmont","PRO",0.3,"S",50,"000002","TM","02070011","Lower Potomac","Yeocomico River","PL-T","020700110804","Yeocomico River","PL71","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","TMDL","Total Maximum Daily Load sited station",NA,"020700110804",NA,"potlow","PRO","Piedmont","VA","Standard","NM","020700111001","VA05","Internal","Yeocomico River",11,"T","PL","Yeocomico River","0207001108","PL-T","Potomac River Basin","Potomac River","1A","Potomac River","VAP-A33R_XLZ01A14",NA,NA,"0.3","PRO","A","TM",NA,37.99042,-76.64278,"A33R","PL71",1,NA
"2623","1AXMB000.88","UT to Gardys Mill Pond at Rt. 618","Piedmont","PRO",0.3,"S",50,"000002","TM","02070011","Lower Potomac","Yeocomico River","PL-T","020700110804","Yeocomico River","PL71","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","TMDL","Total Maximum Daily Load sited station",NA,"020700110804",NA,"potlow","PRO","Piedmont","VA","Standard","NM","020700111001","VA05","Internal","Yeocomico River",11,"T","PL","Yeocomico River","0207001108","PL-T","Potomac River Basin","Potomac River","1A","Potomac River","VAP-A33R_XMB01A14",NA,NA,"0.3","PRO","A","TM",NA,37.98442,-76.59778,"A33R","PL71",1,NA
"2624","1AYEO000.25","Mouth of Yeocomico River at Lynch Point","Piedmont","PRO",0.5,"S",50,"015172","C2","02070011","Lower Potomac","Yeocomico River","PL-T","020700110804","Yeocomico River","PL71","ESTURY","Station sample at estuary (freshwater mix with saltwater)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station","VA18-0027A, VA08-0027A","020700110804",NA,"potlow","PRO","Piedmont","VA","Standard","NM","020700111001","VA05","Internal","Yeocomico River",11,"T","PL","Yeocomico River","0207001108","PL-T","Potomac River Basin","Potomac River","1A","Potomac River","VAP-A33E_YEO01A02",NA,NA,"S,M,B","PRO","C2","CB-B",NA,38.04323,-76.52443,"A33E","PL71",1,NA
"2625","1AYEO001.04","N of channel SE of Parkers Island","Piedmont","PRO",0.5,"S",50,"015172","C2","02070011","Lower Potomac","Yeocomico River","PL-T","020700110804","Yeocomico River","PL71","ESTURY","Station sample at estuary (freshwater mix with saltwater)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station","VA13-041A","020700110804",NA,"potlow","PRO","Piedmont","VA","Standard","NM","020700111001","VA05","Internal","Yeocomico River",11,"T","PL","Yeocomico River","0207001108","PL-T","Potomac River Basin","Potomac River","1A","Potomac River","VAP-A33E_YEO01A02",NA,NA,"S,M,B","PRO","C2","CB-B",NA,38.0356,-76.53665,"A33E","PL71",1,NA
"2626","8-NAR005.42","STA.1 - RT. 30 BR (MORRIS BRIDGE)","Piedmont","PRO",0,"I",50,"045128","BN","02080106","Pamunkey","Long Creek-North Anna River","YO-H","020801060803","North Anna River-Long Creek","YO26","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","ATRND","Ambient Trend Station","01671020","020801060803",NA,"york","PRO","Piedmont","VA","Standard","NM","020801060901","VA01","Internal","North Anna River-Long Creek",0,"N","YO","Long Creek-North Anna River","0208010608","YO-H","York River Basin","York River","8",NA,"VAP-F09R_NAR02A00","VAP-F09R_NAR01A00",NA,"S,B","PRO","A","TR","CB",37.85,-77.42806,"F09R","YO26",1,NA
"2627","8-XIM000.53","UT to North Anna R 0.5 mi North of NAR","Northern","PRO",0.3,"S",50,"000002","TM","02080106","Pamunkey","Long Creek-North Anna River","YO-H","020801060803","North Anna River-Long Creek","YO26","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station","VAW05547-150","020801060803",NA,"york","PRO","Piedmont","VA","Standard","NM","020801060901","VA01","Internal","North Anna River-Long Creek",0,"N","YO","Long Creek-North Anna River","0208010608","YO-H","York River Basin","York River","8",NA,"VAP-F09R_XIM01A10",NA,NA,"0.3","PRO","A","TM",NA,37.89547,-77.46106,"F09R","YO26",1,NA
"2628","8-MLL001.19","Mill Creek at Rt. 652","Northern","PRO",0.3,"S",50,"000002","AW","02080106","Pamunkey","Long Creek-North Anna River","YO-H","020801060803","North Anna River-Long Creek","YO26","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"020801060803",NA,"york","PRO","Piedmont","VA","Standard","NM","020801060901","VA01","Internal","North Anna River-Long Creek",0,"N","YO","Long Creek-North Anna River","0208010608","YO-H","York River Basin","York River","8",NA,"VAP-F09R_MLL01A12",NA,NA,NA,"PRO","A",NA,NA,37.83858,-77.41839,"F09R","YO26",1,NA
"2629","2-BAG002.25","Rt. 625 Bridge","Valley","VRO",0.3,"S",50,"000002","AW","02080204","Rivanna","Ballinger Creek","JR-E","020802040503","Ballinger Creek","JR21","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"020802040503",NA,"jamesm","VRO","Valley","VA","Standard","NM","020802040504","VA01","Internal","Ballinger Creek",0,"N","JR","Ballinger Creek","0208020405","JR-E","James River Basin","James River","2B","James River - Middle","VAV-H31R_BAG01A06",NA,NA,"0.3","VRO","A",NA,NA,37.85306,-78.23944,"H31R","JR21",1,NA
"2630","8-LTL002.69","Little River at Rt. 689","Piedmont","PRO",0.3,"S",50,"11123","TM","02080106","Pamunkey","Lower Little River","YO-G","020801060702","Lower Little River","YO25","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"020801060702",NA,"york","PRO","Piedmont","VA","Standard","NM","020801060803","VA01","Internal","Lower Little River",0,"N","YO","Lower Little River","0208010607","YO-G","York River Basin","York River","8",NA,"VAP-F11R_LTL01A98",NA,NA,"0.3","PRO","A","TM",NA,37.82556,-77.45806,"F11R","YO25",1,NA
"2631","8-LTL009.54","LITTLE RIVER, RT. 685 BRIDGE","Piedmont","PRO",0.3,"S",50,"000002","TR","02080106","Pamunkey","Lower Little River","YO-G","020801060702","Lower Little River","YO25","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","ATRND","Ambient Trend Station","01671100","020801060702",NA,"york","PRO","Piedmont","VA","Standard","NM","020801060803","VA01","Internal","Lower Little River",0,"N","YO","Lower Little River","0208010607","YO-G","York River Basin","York River","8",NA,"VAP-F11R_LTL02A20",NA,NA,"S,B","PRO","A","TR","B,CB",37.87278,-77.51361,"F11R","YO25",1,NA
"2632","8-LTL018.80","Little River at Rt. 601","Piedmont","PRO",0.3,"S",50,"000002","PA","02080106","Pamunkey","Lower Little River","YO-G","020801060702","Lower Little River","YO25","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"020801060702",NA,"york","PRO","Piedmont","VA","Standard","NM","020801060803","VA01","Internal","Lower Little River",0,"N","YO","Lower Little River","0208010607","YO-G","York River Basin","York River","8",NA,"VAP-F11R_LTL02B14","VAP-F11R_LTL01B08",NA,NA,"PRO","A",NA,NA,37.89736,-77.59708,"F11R","YO25",1,NA
"2633","2-CRR000.27","Glenmere Subdivision","Valley","VRO",0.3,"S",50,"000002","RB","02080204","Rivanna","Carroll Creek-Rivanna River","JR-D","020802040404","Rivanna River-Carroll Creek","JR17","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","BIOMON","Biological Monitoring site",NA,"020802040404",NA,"jamesm","VRO","Valley","VA","Standard","NM","020802040501","VA01","Internal","Rivanna River-Carroll Creek",0,"N","JR","Carroll Creek-Rivanna River","0208020404","JR-D","James River Basin","James River","2B","James River - Middle","VAV-H29R_CAR01A06",NA,NA,"0.3","VRO","A","B",NA,37.97858,-78.37758,"H29R","JR17",1,NA
"2634","2-RVN033.65","APPROXIMATELY 0.2 MI. DOWNSTREAM RT. 729","Valley","VRO",0.3,"S",50,"000002","RB","02080204","Rivanna","Carroll Creek-Rivanna River","JR-D","020802040404","Rivanna River-Carroll Creek","JR17","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","SSTUDY","Special Study Station",NA,"020802040404",NA,"jamesm","VRO","Valley","VA","Standard","NM","020802040501","VA01","Internal","Rivanna River-Carroll Creek",0,"N","JR","Carroll Creek-Rivanna River","0208020404","JR-D","James River Basin","James River","2B","James River - Middle","VAV-H29R_RVN04A00",NA,NA,"0.3","VRO","A","B",NA,38.00458,-78.39917,"H29R","JR17",1,NA
"2635","8-HUD001.80","Rt. # 695   (Hamilton Road)","Northern","NVRO",0.3,"S",50,"000002","AW","02080106","Pamunkey","Wheeler Creek","YO-A","020801060102","Wheeler Creek","YO02","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"020801060102",NA,"york","NRO","Northern","VA","Standard","NM","020801060103","VA01","Internal","Wheeler Creek",0,"N","YO","Wheeler Creek","0208010601","YO-A","York River Basin","York River","8",NA,"VAN-F01R_HUD01A04",NA,NA,"0.3","NRO","A",NA,NA,38.02603,-78.15347,"F01R","YO02",1,NA
"2636","2-BRT000.94","RT. 780 BR ABOVE BURKE PARSON BOWLBY(ROC","Valley","VRO",0.3,"S",50,"000002","RB","02080202","Maury","Brattons Run","JU-P","020802020107","Brattons Run","JU67","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"020802020107",NA,"jamesu","VRO","Valley","VA","Standard","KA","020802020108","VA01","Internal","Brattons Run",0,"N","JU","Brattons Run","0208020201","JU-P","James River Basin","James River","2A","James River - Upper","VAV-I31R_BRT01A00","VAV-I31R_BRT02A02","VAV-I31R_BRT03A02","0.3","VRO","A","B",NA,37.96694,-79.51778,"I31R","JU67",1,NA
"2637","2AGOC000.07","Route 780 Culvert","Valley","VRO",0.3,"S",50,"000002","PA","02080202","Maury","Brattons Run","JU-P","020802020107","Brattons Run","JU67","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"020802020107",NA,"jamesu","VRO","Valley","VA","Standard","KA","020802020108","VA01","Internal","Brattons Run",0,"N","JU","Brattons Run","0208020201","JU-P","James River Basin","James River","2A","James River - Upper","VAV-I31R_XBA01A10",NA,NA,"0.3","VRO","PA",NA,NA,37.93901,-79.57091,"I31R","JU67",1,NA
"2638","2AGOC000.54","Off Hunter access trail","Valley","VRO",0.3,"S",50,"000002","FP","02080202","Maury","Brattons Run","JU-P","020802020107","Brattons Run","JU67","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station","VARS11-230","020802020107",NA,"jamesu","VRO","Valley","VA","Standard","KA","020802020108","VA01","Internal","Brattons Run",0,"N","JU","Brattons Run","0208020201","JU-P","James River Basin","James River","2A","James River - Upper","VAV-I31R_XBA01A10",NA,NA,"0.3","VRO","B","FPM",NA,37.93551,-79.56506,"I31R","JU67",1,NA
"2639","2-BRX000.66","Upstream Rt. 682","Valley","VRO",0.3,"S",50,"000002","RB","02080204","Rivanna","Stockton Creek-Mechums River","JR-A","020802040101","Mechums River-Stockton Creek","JR01","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","BIOMON","Biological Monitoring site",NA,"020802040101",NA,"jamesm","VRO","Valley","VA","Standard","NM","020802040102","VA01","Internal","Mechums River-Stockton Creek",0,"N","JR","Stockton Creek-Mechums River","0208020401","JR-A","James River Basin","James River","2B","James River - Middle","VAV-H23R_BRX01A00",NA,NA,"0.3","VRO","B",NA,NA,38.03111,-78.65917,"H23R","JR01",1,NA
"2640","2-MCM018.92","ROUTE 692 BRIDGE","Valley","VRO",0.3,"S",50,"10021","TM","02080204","Rivanna","Stockton Creek-Mechums River","JR-A","020802040101","Mechums River-Stockton Creek","JR01","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"020802040101",NA,"jamesm","VRO","Valley","VA","Standard","NM","020802040102","VA01","Internal","Mechums River-Stockton Creek",0,"N","JR","Stockton Creek-Mechums River","0208020401","JR-A","James River Basin","James River","2B","James River - Middle","VAV-H23R_MCM02A00","VAV-H23R_MCM02B10",NA,"0.3","VRO","A",NA,NA,38.00139,-78.72806,"H23R","JR01",1,NA
"2641","2-SKM001.47","Rt. 683 Bridge (Shelton Mill Rd.)","Valley","VRO",0.3,"S",50,"000002","AW","02080204","Rivanna","Stockton Creek-Mechums River","JR-A","020802040101","Mechums River-Stockton Creek","JR01","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"020802040101",NA,"jamesm","VRO","Valley","VA","Standard","NM","020802040102","VA01","Internal","Mechums River-Stockton Creek",0,"N","JR","Stockton Creek-Mechums River","0208020401","JR-A","James River Basin","James River","2B","James River - Middle","VAV-H23R_SKM01A10",NA,NA,"0.3","VRO","A",NA,NA,38.04044,-78.68322,"H23R","JR01",1,NA
"2642","2-SKM001.63","0.5 rm d.s. Co. Rt. 683","Valley","VRO",0.3,"S",50,"000002","RB","02080204","Rivanna","Stockton Creek-Mechums River","JR-A","020802040101","Mechums River-Stockton Creek","JR01","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station",NA,"020802040101",NA,"jamesm","VRO","Valley","VA","Standard","NM","020802040102","VA01","Internal","Mechums River-Stockton Creek",0,"N","JR","Stockton Creek-Mechums River","0208020401","JR-A","James River Basin","James River","2B","James River - Middle","VAV-H23R_SKM01A10",NA,NA,"0.3","VRO","A","B","FPM",38.04016,-78.68474,"H23R","JR01",1,NA
"2643","2BMCM014.13","~130 meters upstream I64","Valley","VRO",0.3,"S",50,"000002","FP","02080204","Rivanna","Stockton Creek-Mechums River","JR-A","020802040101","Mechums River-Stockton Creek","JR01","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station","VARS11-136","020802040101",NA,"jamesm","VRO","Valley","VA","Standard","NM","020802040102","VA01","Internal","Mechums River-Stockton Creek",0,"N","JR","Stockton Creek-Mechums River","0208020401","JR-A","James River Basin","James River","2B","James River - Middle","VAV-H23R_MCM02B10","VAV-H23R_MCM02A00",NA,"0.3","VRO","A","B","FPM",38.0289,-78.6722,"H23R","JR01",1,NA
"2644","7-ASW003.36","END OF RT. 730","Tidewater","TRO",0.3,"S",10,"000002","TR","02040304","Eastern Lower Delmarva","Assawoman Inlet","AO-C","020403040101","Assawoman Inlet","AO08","ESTURY","Station sample at estuary (freshwater mix with saltwater)","AMBNT","Monitor ambient conditions of environment","ATRND","Ambient Trend Station",NA,"020403040101",NA,"cbaosc","TRO","Tidewater","VA","Multiple Outlets","NM","020403040401","VA01","Internal","Assawoman Inlet",8,"T","AO","Assawoman Inlet","0204030401","AO-C","Ches. Bay and Small Coastal Basin","Chesapeake Bay/Atlantic Ocean and Small Coastal","7C","Atlantic Ocean Coastal","VAT-D02E_ASW02A00",NA,NA,"S,B","TRO","A","TR",NA,37.84278,-75.52528,"D02E","AO08",1,NA
"2645","7-ASW008.88","RT. 695 BRIDGE","Tidewater","TRO",0.3,"S",50,"000002","AW","02040304","Eastern Lower Delmarva","Assawoman Inlet","AO-C","020403040101","Assawoman Inlet","AO08","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","SSTUDY","Special Study Station",NA,"020403040101",NA,"cbaosc","TRO","Tidewater","VA","Multiple Outlets","NM","020403040401","VA01","Internal","Assawoman Inlet",8,"T","AO","Assawoman Inlet","0204030401","AO-C","Ches. Bay and Small Coastal Basin","Chesapeake Bay/Atlantic Ocean and Small Coastal","7C","Atlantic Ocean Coastal","VAT-D02R_ASW01A16",NA,NA,"S","TRO","A","B",NA,37.89389,-75.52917,"D02R","AO08",1,NA
"2646","7-PET000.80","ROUTE 679 BRIDGE - MAPPSVILLE","Tidewater","TRO",0.3,"S",50,"000002","TR","02040304","Eastern Lower Delmarva","Assawoman Inlet","AO-C","020403040101","Assawoman Inlet","AO08","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","ATRND","Ambient Trend Station",NA,"020403040101",NA,"cbaosc","TRO","Tidewater","VA","Multiple Outlets","NM","020403040401","VA01","Internal","Assawoman Inlet",8,"T","AO","Assawoman Inlet","0204030401","AO-C","Ches. Bay and Small Coastal Basin","Chesapeake Bay/Atlantic Ocean and Small Coastal","7C","Atlantic Ocean Coastal","VAT-D02R_PET01A00",NA,NA,"S","TRO","A","B","TR",37.84694,-75.545,"D02R","AO08",1,NA
"2647","2-HYS000.10","Upstream Rt. 39","Valley","VRO",0.3,"S",50,"000002","RB","02080202","Maury","Hays Creek","JU-Q","020802020205","Hays Creek","JU73","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","BIOMON","Biological Monitoring site",NA,"020802020205",NA,"jamesu","VRO","Valley","VA","Standard","KA","020802020301","VA01","Internal","Hays Creek",0,"N","JU","Hays Creek","0208020202","JU-Q","James River Basin","James River","2A","James River - Upper","VAV-I34R_HYS01A00","VAV-I34R_HYS02A10","VAV-I34R_MOF01A00","0.3","VRO","A","B",NA,37.89823,-79.40477,"I34R","JU73",1,NA
"2648","2-HYS001.41","RT. 602 BRIDGE (ROCKBRIDGE COUNTY)","Valley","VRO",0.3,"S",50,"10020","IM","02080202","Maury","Hays Creek","JU-Q","020802020205","Hays Creek","JU73","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"020802020205",NA,"jamesu","VRO","Valley","VA","Standard","KA","020802020301","VA01","Internal","Hays Creek",0,"N","JU","Hays Creek","0208020202","JU-Q","James River Basin","James River","2A","James River - Upper","VAV-I34R_HYS01A00","VAV-I34R_HYS02A10","VAV-I34R_MOF01A00","0.3","VRO","A",NA,NA,37.91139,-79.40056,"I34R","JU73",1,NA
"2649","2-HYS005.45","~ 0.1 miles upstream of Rt. 731","Valley","VRO",0.3,"S",50,"000002","RB","02080202","Maury","Hays Creek","JU-Q","020802020205","Hays Creek","JU73","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station","VAW05547-092","020802020205",NA,"jamesu","VRO","Valley","VA","Standard","KA","020802020301","VA01","Internal","Hays Creek",0,"N","JU","Hays Creek","0208020202","JU-Q","James River Basin","James River","2A","James River - Upper","VAV-I34R_HYS01A00","VAV-I34R_HYS02A10","VAV-I34R_MOF01A00","0.3","VRO","A","B","FPM",37.93133,-79.36546,"I34R","JU73",1,NA
