"STATION_ID","ID305B_1","ID305B_2","ID305B_3","ID305B_4","ID305B_5","ID305B_6","ID305B_7","ID305B_8","ID305B_9","ID305B_10","WATER_TYPE","SALINITY","LACUSTRINE","REGION","TYPE_1","TYPE_2","TYPE_3","TYPE_4","TYPE_5","TYPE_6","TYPE_7","TYPE_8","TYPE_9","TYPE_10","LATITUDE","LONGITUDE","WATERSHED","VAHU6","TEMP_EXC","TEMP_SAMP","TEMP_STAT","DO_EXC","DO_SAMP","DO_STAT","PH_EXC","PH_SAMP","PH_STAT","ECOLI_EXC","ECOLI_SAMP","ECOLI_GM_EXC","ECOLI_GM_SAMP","ECOLI_STAT","ENTER_EXC","ENTER_SAMP","ENTER_GM_EXC","ENTER_GM_SAMP","ENTER_STAT","AMMONIA_EXC","AMMONIA_STAT","WAT_MET_EXC","WAT_MET_STAT","WAT_TOX_EXC","WAT_TOX_STAT","SED_MET_EXC","SED_MET_STAT","SED_TOX_EXC","SED_TOX_STAT","FISH_MET_EXC","FISH_MET_STAT","FISH_TOX_EXC","FISH_TOX_STAT","BENTHIC_STAT","BENTHIC_WOE_CAT","BIBI_SCORE","NUT_TP_EXC","NUT_TP_SAMP","NUT_TP_STAT","NUT_CHLA_EXC","NUT_CHLA_SAMP","NUT_CHLA_STAT","COMMENTS","WQS_ID","Buffer Distance","Comments","GNIS_ID","GNIS_Name","FType","FCode","WATER_NAME","BASIN","WQS_COMMEN","SEC","CLASS","SPSTDS","Basin_Code","PWS","Edit_Date","Tier_III","Backlog","ZONE","SECTION_DESCRIPTION","created_user","created_date","last_edited_user","last_edited_date","Shape_Length","Shape_Area","WQS_COMMENT","Trout","StreamType","Lakes_187B"
"5ABHC006.57","VAP-K14R_BHC01B98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.98739,-78.169403,"K14","CU03",0,5,"S",0,5,"S",2,5,"IM",0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"IM",NA,NA,0,1,NA,0,0,NA,"WAT_TOX fields indicate acute ammonia calculations. Chronic Ammonia Violations:  NA ;","RL_5A_140068","Manual Review | 20 m","Manual Accept |","01463362","Big Hounds Creek",460,46006,"Big Hounds Creek","5A",NA,"2b","III","","Chowan-Dismal",NA,NA,NA,NA,NA,"Nottoway River from the end of tidal waters to its headwaters and its free flowing tributaries in Virginia, unless otherwise designated in this chapter.",NA,NA,NA,NA,163.969069082578,NA,NA,NA,"Perennial",NA
"5ABHC006.59","VAP-K14R_BHC01B98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","A","FPM","B",NA,NA,NA,NA,NA,NA,NA,36.987467,-78.170033,"K14","CU03",0,1,"S",0,1,"S",1,1,"IN",0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"J",NA,NA,0,0,NA,0,0,NA,"WAT_TOX fields indicate acute ammonia calculations. Chronic Ammonia Violations:  NA ;","RL_5A_140053","Manual Review | 20 m","Manual Accept |","01463362","Big Hounds Creek",460,46006,"Big Hounds Creek","5A",NA,"2b","III","","Chowan-Dismal",NA,NA,NA,NA,NA,"Nottoway River from the end of tidal waters to its headwaters and its free flowing tributaries in Virginia, unless otherwise designated in this chapter.",NA,NA,NA,NA,531.398520241901,NA,NA,NA,"Perennial",NA
"5ABJC001.00","VAP-K02R_BJC01A98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","A","TM","B",NA,NA,NA,NA,NA,NA,NA,36.95861111,-78.345,"K02","CM05",0,15,"S",0,15,"S",0,15,"S",5,12,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"J",NA,NA,0,12,NA,0,0,NA,"WAT_TOX fields indicate acute ammonia calculations. Chronic Ammonia Violations:  NA ;","RL_5A_136988","Manual Review | 20 m","Manual Accept |","01463368","Big Juniper Creek",460,46006,"Big Juniper Creek","5A",NA,"3","III","","Chowan-Dismal",NA,NA,NA,NA,NA,"Meherrin River and its tributaries in Virginia from the Virginia/North Carolina state line to its headwaters, unless otherwise designated in this chapter.",NA,NA,NA,NA,1220.14075650061,NA,NA,NA,"Perennial",NA
"5ABKR003.68","VAP-K31R_BKR01A98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.13422222,-77.20816667,"K31","CU53",0,12,"S",0,12,"S",0,12,"S",7,12,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,12,NA,0,0,NA,"WAT_TOX fields indicate acute ammonia calculations. Chronic Ammonia Violations:  NA ;","LP_5A_036529","Manual Review | NA","Manual Accept |",NA,NA,390,39004,"Unnamed tributary","5A",NA,"2","VII","","Chowan-Dismal",NA,NA,NA,NA,NA,"Blackwater River from the end of tidal waters to its headwaters and its free flowing tributaries in Virginia, unless otherwise designated in this chapter.",NA,NA,NA,NA,834.222474264119,8168.97391252035,NA,NA,NA,NA
"5ABKS001.60","VAP-K01R_BKS01A16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.82441667,-78.35222222,"K01","CM03",0,4,"S",0,4,"S",0,4,"S",0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"IM",NA,NA,0,0,NA,0,0,NA,"WAT_TOX fields indicate acute ammonia calculations. Chronic Ammonia Violations:  NA ;","RL_5A_131643","Manual Review | 20 m","Manual Accept |","01463529","Blackstone Creek",460,46006,"Unnamed tributary","5A",NA,"3","III","","Chowan-Dismal",NA,NA,NA,NA,NA,"Meherrin River and its tributaries in Virginia from the Virginia/North Carolina state line to its headwaters, unless otherwise designated in this chapter.",NA,NA,NA,NA,200.389435005594,NA,NA,NA,"Perennial",NA
"5ABLS001.58","VAP-K29R_BLS01A00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","A","TM",NA,NA,NA,NA,NA,NA,NA,NA,37.04111111,-77.14361111,"K29","CU44",0,24,"S",0,24,"S",1,24,"S",0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,"S",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,24,NA,0,0,NA,"WAT_TOX fields indicate acute ammonia calculations. Chronic Ammonia Violations:  15 ;","RL_5A_256629","Manual Review | 20 m","Manual Accept |","01463508","Black Swamp",460,46006,"Black Swamp","5A",NA,"2b","VII","","Chowan-Dismal",NA,NA,NA,NA,NA,"Assamoosick Swamp and its tributaries from river mile 2.50 to its headwaters.",NA,NA,NA,NA,1450.60318833844,NA,NA,NA,"Perennial",NA
"5ABLW064.46","VAP-K32R_BLW02B98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","TM",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.02555556,-76.96305555,"K32","CU57",0,11,"S",0,11,"S",0,10,"S",2,5,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,5,NA,0,0,NA,"WAT_TOX fields indicate acute ammonia calculations. Chronic Ammonia Violations:  NA ;","RL_5A_265816","Manual Review | 60 m","Manual Accept |","01478230","Blackwater River",460,46006,"Blackwater River","5A",NA,"2","VII","","Chowan-Dismal",NA,NA,NA,NA,NA,"Blackwater River from the end of tidal waters to its headwaters and its free flowing tributaries in Virginia, unless otherwise designated in this chapter.",NA,NA,NA,NA,258.652896640366,NA,NA,NA,"Perennial",NA
"5ABLW069.30","VAP-K32R_BLW01B98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","TM",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.04944445,-76.99277778,"K32","CU57",0,11,"S",0,11,"S",0,10,"S",0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,"WAT_TOX fields indicate acute ammonia calculations. Chronic Ammonia Violations:  NA ;","RL_5A_265578","Manual Review | 40 m","Manual Accept |","01478230","Blackwater River",460,46006,"Blackwater River","5A",NA,"2","VII","","Chowan-Dismal",NA,NA,NA,NA,NA,"Blackwater River from the end of tidal waters to its headwaters and its free flowing tributaries in Virginia, unless otherwise designated in this chapter.",NA,NA,NA,NA,890.301860271481,NA,NA,NA,"Perennial",NA
"5ABLW074.66","VAP-K32R_BLW01B98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","TM","TR","PA",NA,NA,NA,NA,NA,NA,NA,37.06388889,-77.05916667,"K32","CU55",0,50,"S",0,50,"S",0,49,"S",9,42,NA,NA,"IM",10,17,NA,NA,"IM",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,43,NA,0,0,NA,"WAT_TOX fields indicate acute ammonia calculations. Chronic Ammonia Violations:  NA ;","RL_5A_258158","Manual Review | 40 m","Manual Accept |","01478230","Blackwater River",558,55800,"Blackwater River","5A",NA,"2","VII","","Chowan-Dismal",NA,NA,NA,NA,NA,"Blackwater River from the end of tidal waters to its headwaters and its free flowing tributaries in Virginia, unless otherwise designated in this chapter.",NA,NA,NA,NA,181.175545932565,NA,NA,NA,"Artificial Path",NA
"5ABLW087.70","VAP-K32R_BLW01B98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","TM",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.10166667,-77.14305556,"K32","CU55",0,11,"S",0,11,"S",0,10,"S",0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,"WAT_TOX fields indicate acute ammonia calculations. Chronic Ammonia Violations:  NA ;","RL_5A_257801","Manual Review | 20 m","Manual Accept |","01478230","Blackwater River",460,46006,"Blackwater River","5A",NA,"2","VII","","Chowan-Dismal",NA,NA,NA,NA,NA,"Blackwater River from the end of tidal waters to its headwaters and its free flowing tributaries in Virginia, unless otherwise designated in this chapter.",NA,NA,NA,NA,777.76112416793,NA,NA,NA,"Perennial",NA
"5ABNF000.65","VAP-K31R_BNF01A10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","TM","FPM","B",NA,NA,NA,NA,NA,NA,NA,37.19161111,-77.23563889,"K31","CU53",0,25,"S",0,25,"S",0,24,"S",0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,"S",0,NA,0,NA,0,NA,0,NA,"IN",NA,NA,0,12,NA,0,0,NA,"WAT_TOX fields indicate acute ammonia calculations. Chronic Ammonia Violations:  NA ;","RL_5A_257458","Manual Review | 20 m","Manual Accept |","01471597","North Fork Blackwater Swamp",460,46006,"North Fork Blackwater Swamp","5A",NA,"2","VII","","Chowan-Dismal",NA,NA,NA,NA,NA,"Blackwater River from the end of tidal waters to its headwaters and its free flowing tributaries in Virginia, unless otherwise designated in this chapter.",NA,NA,NA,NA,356.819674013375,NA,NA,NA,"Perennial",NA
"2-BRI001.00","VAP-J05R_BRI01A98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","TM",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.28055555,-78.36388889,"J05","JA10",0,42,"S",0,42,"S",0,42,"S",13,42,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,41,NA,0,0,NA,"WAT_TOX fields indicate acute ammonia calculations. Chronic Ammonia Violations:  NA ;","RL_2D_155001","Manual Review | 20 m","Manual Accept |",NA,NA,460,46003,"Unnamed tributary","2D",NA,"5c","III"," ","Appomattox",NA,NA,NA,NA,NA,"Appomattox River from the head of tidal waters, and free flowing tributaries to the Appomattox River, to their headwaters, unless otherwise designated in this chapter.",NA,NA,NA,NA,656.770059671969,NA,NA,NA,"Intermittent",NA
"2-BRI010.78","VAP-J05L_BRI01L98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES","PRO","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.20166667,-78.44527778,"J05","JA10",1,237,"S",2,90,"S",0,90,"S",0,27,NA,NA,"S",0,0,NA,NA,NA,NA,NA,0,NA,0,"S",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,2,"S",0,2,"S","Briery Creek Lake DEQ Data Summary: TEMP: 1/404; DO: 3/181; PH: 0/181; ECOLI: 0/54; TP: 0/4; CHLA: 0/4 | Briery Creek Lake Other Data Summary: TEMP: NA/NA; DO: NA/NA; PH: NA/NA; ECOLI: NA/NA; TP: NA/NA; CHLA: NA/NA","LP_2D_015548","Manual Review | NA","Manual Accept |",NA,NA,436,43621,"Briery Creek Lake","2D",NA,"5c","III"," ","Appomattox",NA,NA,NA,NA,NA,"Appomattox River from the head of tidal waters, and free flowing tributaries to the Appomattox River, to their headwaters, unless otherwise designated in this chapter.",NA,NA,NA,NA,28042.5948299669,3317079.20889185,NA,NA,NA,"y"
"2-BRI010.78","VAP-J05L_BRI01L98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES","PRO","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.20166667,-78.44527778,"J05","JA10",1,237,"S",2,90,"S",0,90,"S",0,27,NA,NA,"S",0,0,NA,NA,NA,NA,NA,0,NA,0,"S",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,2,"S",0,2,"S","Briery Creek Lake DEQ Data Summary: TEMP: 1/404; DO: 3/181; PH: 0/181; ECOLI: 0/54; TP: 0/4; CHLA: 0/4 | Briery Creek Lake Other Data Summary: TEMP: NA/NA; DO: NA/NA; PH: NA/NA; ECOLI: NA/NA; TP: NA/NA; CHLA: NA/NA","LP_2D_015548","Manual Review | NA","Manual Accept |",NA,NA,436,43621,"Briery Creek Lake","2D",NA,"5c","III"," ","Appomattox",NA,NA,NA,NA,NA,"Appomattox River from the head of tidal waters, and free flowing tributaries to the Appomattox River, to their headwaters, unless otherwise designated in this chapter.",NA,NA,NA,NA,28042.5948299669,3317079.20889185,NA,NA,NA,"y"
"2-BRI013.12","VAP-J05L_BRI01L98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES","PRO","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.17805556,-78.46083333,"J05","JA10",0,167,"S",1,91,"S",0,91,"S",0,27,NA,NA,"S",0,0,NA,NA,NA,NA,NA,0,NA,0,"S",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,2,"S",0,2,"S","Briery Creek Lake DEQ Data Summary: TEMP: 1/404; DO: 3/181; PH: 0/181; ECOLI: 0/54; TP: 0/4; CHLA: 0/4 | Briery Creek Lake Other Data Summary: TEMP: NA/NA; DO: NA/NA; PH: NA/NA; ECOLI: NA/NA; TP: NA/NA; CHLA: NA/NA","LP_2D_015548","Manual Review | NA","Manual Accept |",NA,NA,436,43621,"Briery Creek Lake","2D",NA,"5c","III"," ","Appomattox",NA,NA,NA,NA,NA,"Appomattox River from the head of tidal waters, and free flowing tributaries to the Appomattox River, to their headwaters, unless otherwise designated in this chapter.",NA,NA,NA,NA,28042.5948299669,3317079.20889185,NA,NA,NA,"y"
"2-CHK029.54","VAP-G07L_CHK01A00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","L","C",NA,NA,NA,NA,NA,NA,NA,NA,37.41527778,-77.01027778,"G07","JL24",0,69,"S",0,64,"S",0,64,"S",0,14,NA,NA,"S",0,0,NA,NA,NA,NA,NA,0,NA,0,"S",0,NA,0,NA,0,"O",0,NA,NA,NA,NA,0,0,NA,0,2,"S","Chickahominy Lake DEQ Data Summary: TEMP: 0/206; DO: 17/194; PH: 3/194; ECOLI: 0/42; TP: 6/6; CHLA: 0/6 | Chickahominy Lake Other Data Summary: TEMP: NA/NA; DO: NA/NA; PH: NA/NA; ECOLI: NA/NA; TP: NA/NA; CHLA: NA/NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2-CLR001.23","VAP-J11R_CLR01B10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","TM",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.23083333,-77.95,"J11","JA30",0,17,"S",0,16,"S",0,16,"S",5,17,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,"S",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,11,NA,0,0,NA,"WAT_TOX fields indicate acute ammonia calculations. Chronic Ammonia Violations:  NA ;","RL_2D_150037","Manual Review | 40 m","Manual Accept |","01464660","Cellar Creek",460,46006,"Cellar Creek","2D",NA,"5c","III"," ","Appomattox",NA,NA,NA,NA,NA,"Appomattox River from the head of tidal waters, and free flowing tributaries to the Appomattox River, to their headwaters, unless otherwise designated in this chapter.",NA,NA,NA,NA,802.667049435761,NA,NA,NA,"Perennial",NA
"2-CLR004.04","VAP-J11R_CLR01A00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","TM",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2025,-77.97111111,"J11","JA30",0,12,"S",0,12,"S",0,11,"S",1,12,NA,NA,"S",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,"WAT_TOX fields indicate acute ammonia calculations. Chronic Ammonia Violations:  NA ;","RL_2D_150012","Manual Review | 20 m","Manual Accept |","01464660","Cellar Creek",460,46006,"Cellar Creek","2D",NA,"5c","III"," ","Appomattox",NA,NA,NA,NA,NA,"Appomattox River from the head of tidal waters, and free flowing tributaries to the Appomattox River, to their headwaters, unless otherwise designated in this chapter.",NA,NA,NA,NA,768.30510265294,NA,NA,NA,"Perennial",NA
"2-CLR007.04","VAP-J11R_CLR01A00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","TM",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.1675,-77.99055556,"J11","JA30",0,18,"S",0,17,"S",0,17,"S",4,16,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,"WAT_TOX fields indicate acute ammonia calculations. Chronic Ammonia Violations:  NA ;","RL_2D_149358","Manual Review | 20 m","Manual Accept |","01464660","Cellar Creek",460,46006,"Unnamed tributary","2D",NA,"5c","III"," ","Appomattox",NA,NA,NA,NA,NA,"Appomattox River from the head of tidal waters, and free flowing tributaries to the Appomattox River, to their headwaters, unless otherwise designated in this chapter.",NA,NA,NA,NA,377.41579522954,NA,NA,NA,"Perennial",NA
"2-CNE000.96","VAP-J01R_CNE01A10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","B","A",NA,NA,NA,NA,NA,NA,NA,NA,37.32027778,-78.6475,"J01","JA04",0,26,"S",0,26,"S",0,26,"S",10,18,NA,NA,"IM",1,1,NA,NA,"IM",NA,NA,0,"S",0,"S",0,NA,0,NA,0,NA,0,NA,"IM",NA,NA,0,20,NA,0,1,NA,"WAT_TOX fields indicate acute ammonia calculations. Chronic Ammonia Violations:  NA ;","RL_2D_121476","Manual Review | 20 m","Manual Accept |","01465408","Crane Creek",460,46006,"Crane Creek","2D",NA,"5c","III"," ","Appomattox",NA,NA,NA,NA,NA,"Appomattox River from the head of tidal waters, and free flowing tributaries to the Appomattox River, to their headwaters, unless otherwise designated in this chapter.",NA,NA,NA,NA,1070.67143384317,NA,NA,NA,"Perennial",NA
"2DAPP001.91","VAP-J15E_APP02A98","VAP-J15E_APP02B12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","C2","SS",NA,NA,NA,NA,NA,NA,NA,NA,37.3106667,-77.3037833,"J15","JA45",0,6,"NA",0,6,NA,0,6,"S",0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,"S",0,"IN",0,"S",0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,"EP_2D_001246","Manual Review | NA","Manual Accept |"," "," ",460,46006,"Unnamed tributary","2D"," ","5a","II","PWS","Appomattox","Yes",NA," "," ","Tidal Fresh","Appomattox River and its tidal tributaries from its mouth to 5 miles upstream of the Virginia/American Water Company's raw water intake.",NA,NA,NA,NA,10247.9097736485,808627.208861145,NA,NA,NA,NA
"2DAPP003.27","VAP-J15E_APP02A98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","CB","FPM",NA,NA,NA,NA,NA,NA,NA,NA,37.3091,-77.327,"J15","JA45",0,19,"NA",0,19,NA,0,19,"S",3,12,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,"IN",0,"IN",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,"EP_2D_001246","Manual Review | NA","Manual Accept |"," "," ",460,46006,"Unnamed tributary","2D"," ","5a","II","PWS","Appomattox","Yes",NA," "," ","Tidal Fresh","Appomattox River and its tidal tributaries from its mouth to 5 miles upstream of the Virginia/American Water Company's raw water intake.",NA,NA,NA,NA,10247.9097736485,808627.208861145,NA,NA,NA,NA
"2DAPP108.43","VAP-J01R_APP05B14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","FPM","B",NA,NA,NA,NA,NA,NA,NA,NA,37.309,-78.366361,"J01","JA09",0,1,"S",0,1,"S",0,1,"S",0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,"S",0,"S",0,NA,0,NA,0,NA,0,NA,"J",NA,NA,0,1,NA,0,1,NA,"WAT_TOX fields indicate acute ammonia calculations. Chronic Ammonia Violations:  NA ;","RL_2D_155147","Manual Review | 20 m","Manual Accept |","01501617","Appomattox River",558,55800,"Appomattox River","2D",NA,"5c","III"," ","Appomattox",NA,NA,NA,NA,NA,"Appomattox River from the head of tidal waters, and free flowing tributaries to the Appomattox River, to their headwaters, unless otherwise designated in this chapter.",NA,NA,NA,NA,499.137451659893,NA,NA,NA,"Artificial Path",NA
"2DBRI007.10","VAP-J05R_BRI01A98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.22966667,-78.42111111,"J05","JA10",0,36,"S",0,36,"S",0,36,"S",4,29,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,"S",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,30,NA,0,0,NA,"WAT_TOX fields indicate acute ammonia calculations. Chronic Ammonia Violations:  NA ;","RL_2D_138808","Manual Review | 40 m","Manual Accept |","01463823","Briery Creek",460,46006,"Briery Creek","2D",NA,"5c","III"," ","Appomattox",NA,NA,NA,NA,NA,"Appomattox River from the head of tidal waters, and free flowing tributaries to the Appomattox River, to their headwaters, unless otherwise designated in this chapter.",NA,NA,NA,NA,385.014465531753,NA,NA,NA,"Perennial",NA
"2DECP001.24","VAP-J04R_EVN01A20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","A","FPM",NA,NA,NA,NA,NA,NA,NA,NA,37.127389,-78.403,"J04","JA11",0,12,"S",0,12,"S",0,12,"S",2,12,NA,NA,"IM",9,11,NA,NA,"IM",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,12,NA,0,0,NA,"WAT_TOX fields indicate acute ammonia calculations. Chronic Ammonia Violations:  NA ;","RL_2D_138462","Manual Review | 20 m","Manual Accept |","01466356","Evans Creek",460,46006,"Unnamed tributary","2D",NA,"5c","III"," ","Appomattox",NA,NA,NA,NA,NA,"Appomattox River from the head of tidal waters, and free flowing tributaries to the Appomattox River, to their headwaters, unless otherwise designated in this chapter.",NA,NA,NA,NA,807.4714032351,NA,NA,NA,"Perennial",NA
"2DFLA002.67","VAP-J08R_FLA01A00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","TM",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.399592,-77.907422,"J08","JA27",0,28,"S",0,27,"S",0,27,"S",13,27,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,"WAT_TOX fields indicate acute ammonia calculations. Chronic Ammonia Violations:  NA ;","RL_2D_169304","Manual Review | 20 m","Manual Accept |","01466649","Flat Creek",460,46006,"Flat Creek","2D",NA,"5c","III"," ","Appomattox",NA,NA,NA,NA,NA,"Appomattox River from the head of tidal waters, and free flowing tributaries to the Appomattox River, to their headwaters, unless otherwise designated in this chapter.",NA,NA,NA,NA,810.576180348616,NA,NA,NA,"Perennial",NA
"2DGAN001.49","VAP-J01R_GAN02A20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","A","FPM",NA,NA,NA,NA,NA,NA,NA,NA,37.349589,-78.470019,"J01","JA05",0,11,"S",0,11,"S",0,11,"S",5,11,NA,NA,"IM",9,10,NA,NA,"IM",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,11,NA,0,0,NA,"WAT_TOX fields indicate acute ammonia calculations. Chronic Ammonia Violations:  NA ;","RL_2D_153984","Manual Review | 20 m","Manual Accept |","01495577","Gannaway Creek",460,46006,"Unnamed tributary","2D",NA,"5g","III","PWS","Appomattox","Yes",NA,NA,NA,NA,"The Appomattox River and its tributaries from Farmville's raw water intake (approximately 2.5 miles above the Route 15/45 bridge) to points 5 miles upstream.",NA,NA,NA,NA,1528.24748763442,NA,NA,NA,"Perennial",NA
"2-DKR001.68","VAP-J01R_DKR01A12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","A","B",NA,NA,NA,NA,NA,NA,NA,NA,37.36444445,-78.53722222,"J01","JA05",0,2,"S",0,2,"S",0,2,"S",0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"FS",NA,NA,0,0,NA,0,0,NA,"WAT_TOX fields indicate acute ammonia calculations. Chronic Ammonia Violations:  NA ;","RL_2D_154624","Manual Review | 20 m","Manual Accept |","01466020","Ducker Creek",460,46006,"Ducker Creek","2D",NA,"5c","III"," ","Appomattox",NA,NA,NA,NA,NA,"Appomattox River from the head of tidal waters, and free flowing tributaries to the Appomattox River, to their headwaters, unless otherwise designated in this chapter.",NA,NA,NA,NA,1316.82633745494,NA,NA,NA,"Perennial",NA
